"_time",IPSource,ja3,PortDestination,PortSource,UserAgent,Request
"2018-03-25 13:01:11.483 UTC","82.221.105.7",c369db2c355ad05c76f5660af3179b01,636,45287,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 13:01:09.100 UTC","82.221.105.7",330ed8deb9b34592442c3bb392ee0926,636,45105,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 12:54:38.133 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,35216,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 12:52:17.696 UTC","71.6.202.204",20c9baf81bfe96ff89722899e75d0190,443,59498,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 12:50:34.327 UTC","113.197.12.194",dbd2416e97bd353a7e1fba839e3a852e,443,45560,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 12:50:34.327 UTC","113.197.12.194",dbd2416e97bd353a7e1fba839e3a852e,443,45558,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 12:50:32.335 UTC","113.197.12.194",dbd2416e97bd353a7e1fba839e3a852e,443,45536,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 12:50:23.171 UTC","113.197.12.194",dbd2416e97bd353a7e1fba839e3a852e,443,45485,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 12:38:28.180 UTC","216.218.206.66",22aa2bdb630c59d5ff64a34017e418c4,443,6016,"-","GET / HTTP/1.1"
"2018-03-25 12:38:00.288 UTC","216.218.206.66",44609cef6ec7084c37c59c6317edb271,443,54510,"-","GET / HTTP/1.1"
"2018-03-25 12:36:38.328 UTC","216.218.206.66",caaddd3ed0a315543d761490b01b08e0,443,1778,"-","GET / HTTP/1.1"
"2018-03-25 12:18:30.171 UTC","93.159.230.88",c1a36e1a870786cc75edddc0009eaf3a,443,58503,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 11:36:15.276 UTC","67.21.36.2",20c9baf81bfe96ff89722899e75d0190,443,53468,"Mozilla/5.0 zgrab/0.x","GET /robots.txt HTTP/1.1"
"2018-03-25 11:29:06.521 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2280,,
"2018-03-25 11:29:05.777 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2258,,
"2018-03-25 11:29:04.561 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,1891,,
"2018-03-25 11:29:03.617 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,1738,,
"2018-03-25 11:28:40.050 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2877,,
"2018-03-25 11:28:39.051 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2580,,
"2018-03-25 11:28:37.327 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2373,,
"2018-03-25 11:28:36.323 UTC","122.114.243.74",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2318,,
"2018-03-25 11:17:31.363 UTC","71.6.202.204",20c9baf81bfe96ff89722899e75d0190,443,36432,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 11:06:16.752 UTC","139.162.78.135",c3a6cf0bf2e690ac8e1ecf6081f17a50,443,45772,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 10:57:10.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53494,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:55:27.331 UTC","113.197.12.194",1f4603ab5bbdcb0ef9e7f9e0e8c8b020,443,34323,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 10:55:25.343 UTC","113.197.12.194",dbd2416e97bd353a7e1fba839e3a852e,443,34301,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 10:55:25.343 UTC","113.197.12.194",1f4603ab5bbdcb0ef9e7f9e0e8c8b020,443,34311,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 10:55:25.343 UTC","113.197.12.194",1f4603ab5bbdcb0ef9e7f9e0e8c8b020,443,34307,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 10:55:08.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53471,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:54:00.231 UTC","71.6.202.204",20c9baf81bfe96ff89722899e75d0190,443,35678,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 10:53:07.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53418,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:51:05.352 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53393,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:49:03.336 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53361,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:47:30.372 UTC","106.11.227.234",4cb30c32ef107c2e6f2c47bc94dc1c8b,443,25876,,
"2018-03-25 10:47:02.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53329,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:45:00.592 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53299,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:42:59.107 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53268,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:40:57.368 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53240,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:38:56.112 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53209,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:36:54.108 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53171,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:34:52.644 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53140,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:32:51.639 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53108,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:30:50.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53081,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:28:48.412 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53051,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:26:47.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,53020,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:24:45.600 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52985,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:22:44.592 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52951,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:20:43.604 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52915,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:19:03.336 UTC","80.82.77.139",75906fafb27d0faa2413b394b11ad299,636,57962,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:19:02.324 UTC","80.82.77.139",75906fafb27d0faa2413b394b11ad299,636,57432,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:19:01.188 UTC","80.82.77.139",865e4305a503dc51f83a3c6b6da9fdcf,636,55904,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:58.352 UTC","80.82.77.139",5c6742b9d3940f70850ee675a5fdb1f0,636,54438,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:55.180 UTC","80.82.77.139",bb4c15a90e93a25ddc16274395bce4c6,636,52018,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:54.344 UTC","80.82.77.139",3b5bebab6ece7e84c4aad07ff206ca7c,636,51486,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:53.380 UTC","80.82.77.139",c369db2c355ad05c76f5660af3179b01,636,50932,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:52.351 UTC","80.82.77.139",0485b90482d15acc0b6f51434b0fab97,636,50046,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:51.332 UTC","80.82.77.139",d6c3b0c473705d1ba16c927c31856bb1,636,49352,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:50.348 UTC","80.82.77.139",96bbbb242c187cedfc9cc89e5335501a,636,48758,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:49.328 UTC","80.82.77.139",0b63812a99e66c82a20d30c3b9ba6e06,636,48126,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:48.336 UTC","80.82.77.139",c369db2c355ad05c76f5660af3179b01,636,47480,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:47.176 UTC","80.82.77.139",330ed8deb9b34592442c3bb392ee0926,636,46612,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 10:18:42.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52883,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:17:00.889 UTC","173.255.244.48",35870f79de73879aa5d4929e9703dcec,443,34598,,
"2018-03-25 10:16:40.620 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52851,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:14:39.352 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52822,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:12:37.608 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52789,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:10:36.364 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52759,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:08:35.108 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52720,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:06:33.108 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52685,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:04:31.376 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52655,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:02:30.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52622,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 10:00:28.343 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52591,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:58:27.352 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52557,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:56:26.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52527,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:54:34.274 UTC","141.212.122.48",de13f4c4d70f4211159e2360e806a742,443,39167,,
"2018-03-25 09:54:24.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52490,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:52:22.356 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52462,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:50:21.120 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52432,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:48:19.592 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52400,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:46:18.652 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52371,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:44:17.664 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52337,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:42:16.372 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52306,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:40:15.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52274,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:38:14.108 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52237,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:36:12.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52207,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:34:11.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52178,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:32:09.584 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52149,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:30:08.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52119,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:28:59.175 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,56830,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:28:58.175 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,34706,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:28:57.720 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,35280,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:28:57.453 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,38294,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:28:55.108 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,33090,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:28:35.411 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,55410,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:28:06.360 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52090,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:27:42.050 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,55580,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:27:30.691 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,53142,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:27:15.688 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,38506,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:27:12.685 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,42244,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:26:05.116 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52065,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:25:48.544 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,33430,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:25:31.600 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,47068,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 09:24:03.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52033,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:22:01.344 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,52007,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:20:00.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51977,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:17:58.336 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51942,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:15:57.348 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51916,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:14:51.183 UTC","173.255.244.48",35870f79de73879aa5d4929e9703dcec,443,46586,,
"2018-03-25 09:13:56.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51884,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:13:15.507 UTC","125.212.217.214",75906fafb27d0faa2413b394b11ad299,636,48164,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:13:14.358 UTC","125.212.217.214",75906fafb27d0faa2413b394b11ad299,636,47662,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:13:13.491 UTC","125.212.217.214",865e4305a503dc51f83a3c6b6da9fdcf,636,47134,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:13:11.295 UTC","125.212.217.214",5c6742b9d3940f70850ee675a5fdb1f0,636,46494,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:13:08.055 UTC","125.212.217.214",bb4c15a90e93a25ddc16274395bce4c6,636,45104,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:13:03.055 UTC","125.212.217.214",3b5bebab6ece7e84c4aad07ff206ca7c,636,42794,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:57.286 UTC","125.212.217.214",c369db2c355ad05c76f5660af3179b01,636,40606,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:54.303 UTC","125.212.217.214",0485b90482d15acc0b6f51434b0fab97,636,39350,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:53.251 UTC","125.212.217.214",d6c3b0c473705d1ba16c927c31856bb1,636,38866,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:52.055 UTC","125.212.217.214",96bbbb242c187cedfc9cc89e5335501a,636,38328,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:47.291 UTC","125.212.217.214",0b63812a99e66c82a20d30c3b9ba6e06,636,36736,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:45.070 UTC","125.212.217.214",c369db2c355ad05c76f5660af3179b01,636,35370,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:12:42.427 UTC","125.212.217.214",330ed8deb9b34592442c3bb392ee0926,636,34554,"-","0\x0C\x02\x01\x01`\x07\x02\x01\x02\x04\x00\x80\x00"
"2018-03-25 09:11:54.351 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51853,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:09:53.348 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51824,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:07:52.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51784,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:05:50.336 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51755,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:03:49.336 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51722,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 09:02:06.984 UTC","139.162.113.204",6b2355cd870327854d38780b7f3b6dc0,443,40328,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 09:01:48.112 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51693,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:59:46.120 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51664,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:57:45.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51637,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
